10.761082,10.753057,10.745511,10.735276,10.729684,10.730701,10.731926,10.7341170,10.735310,10.736212,10.742862,10.749647,10.757031,10.757944,10.756401,10.752006,10.740147,10.737301,10.732649,10.723461,10.717951,10.717873,10.716646
78.706466,78.710072,78.713681,78.717905,78.722789,78.729866,78.739229,78.753401,78.761267,78.765209,78.763222,78.757922,78.765950,78.771548,78.773258,78.774268,78.781083,78.782144,78.783740,78.784002,78.784206,78.777807,78.764380
